,col_name,auc,pearsonr
0,1_count_neighbours,0.9573828920570264,0.7561052514708588
1,1_mean,0.13629327902240324,-0.2451384044321193
2,1_sd,0.814317718940937,0.19775582587767868
3,1_percentile_5,0.1607535641547862,-0.2207507114508107
4,1_percentile_25,0.1386456211812627,-0.27762782937427316
5,1_percentile_50,0.1737067209775968,-0.24014520684828145
6,1_percentile_75,0.3225254582484725,-0.08740643844173183
7,1_percentile_95,0.5631568228105907,0.06079282882535921
8,1_neighbours_snp_0,0.9742362525458249,0.7736182703326171
9,1_neighbours_snp_1,0.9769755600814664,0.804820674457175
10,1_neighbours_snp_2,0.9707331975560082,0.7989168113428622
11,1_neighbours_snp_3,0.9644908350305499,0.7865801365694115
12,1_neighbours_snp_4,0.9636048879837068,0.7743194945046499
13,1_neighbours_snp_5,0.9573828920570264,0.7561052514708588
14,1_neighbours_snp_6,0.9573828920570264,0.7561052514708588
15,1_neighbours_snp_7,0.9573828920570264,0.7561052514708588
16,1_neighbours_snp_8,0.9573828920570264,0.7561052514708588
17,1_neighbours_snp_9,0.9573828920570264,0.7561052514708588
18,1_neighbours_snp_10,0.9573828920570264,0.7561052514708588
19,1_neighbours_snp_11,0.9573828920570264,0.7561052514708588
20,1_neighbours_snp_12,0.9573828920570264,0.7561052514708588
21,1_neighbours_snp_13,0.9573828920570264,0.7561052514708588
22,1_neighbours_snp_14,0.9573828920570264,0.7561052514708588
23,1_neighbours_snp_15,0.9573828920570264,0.7561052514708588
24,2_count_neighbour_matrix,0.9573828920570264,0.8237748088499752
25,2_mean,0.9842566191446029,0.754454070203438
26,2_sd,0.9786965376782077,0.7634927862506049
27,2_percentile_5,0.7804989816700612,0.31105670820535314
28,2_percentile_25,0.9639103869653767,0.5827666359293706
29,2_percentile_50,0.9764969450101834,0.6726604745607991
30,2_percentile_75,0.9777698574338085,0.7333316141772587
31,2_percentile_95,0.9825967413441955,0.7802830531542173
32,2_neighbours_snp_0,0.9371181262729125,0.5850485137300926
33,2_neighbours_snp_1,0.9405804480651732,0.6099633434831131
34,2_neighbours_snp_2,0.9415580448065174,0.6419632118811307
35,2_neighbours_snp_3,0.9426069246435845,0.6673631014941758
36,2_neighbours_snp_4,0.9460896130346232,0.6892213393402437
37,2_neighbours_snp_5,0.9487067209775968,0.7111074372771992
38,2_neighbours_snp_6,0.9506211812627291,0.7300915092024423
39,2_neighbours_snp_7,0.9528818737270877,0.7494494465160338
40,2_neighbours_snp_8,0.9541140529531568,0.7675806041535163
41,2_neighbours_snp_9,0.9552036659877801,0.783251088568969
42,2_neighbours_snp_10,0.9562423625254584,0.797125165489222
43,2_neighbours_snp_11,0.9567413441955194,0.8087679307541571
44,2_neighbours_snp_12,0.9570672097759675,0.8177085161379236
45,2_neighbours_snp_13,0.9571690427698575,0.8242623232968921
46,2_neighbours_snp_14,0.9573116089613035,0.8290746351298689
47,2_neighbours_snp_15,0.9573523421588594,0.8320824203694698
48,2_sample_vertex_betweenness,0.9709572301425662,0.5918255500288759
