,col_name,auc,pearsonr
0,1_count_neighbours,0.9619153674832962,0.7997725643593565
1,1_mean,0.15758351893095768,-0.23747869849672454
2,1_sd,0.829977728285078,0.1961537849843472
3,1_percentile_5,0.17260579064587972,-0.21885219222571473
4,1_percentile_25,0.10690423162583516,-0.3074307633368032
5,1_percentile_50,0.21390868596881962,-0.21945391783459586
6,1_percentile_75,0.30129175946547887,-0.13286239219861287
7,1_percentile_95,0.5746770601336303,0.06405067803847815
8,1_neighbours_snp_0,0.9839866369710467,0.8386300721311565
9,1_neighbours_snp_1,0.9747104677060134,0.809018977701479
10,1_neighbours_snp_2,0.9637639198218262,0.8065028582846174
11,1_neighbours_snp_3,0.9619153674832962,0.7997725643593565
12,1_neighbours_snp_4,0.9619153674832962,0.7997725643593565
13,1_neighbours_snp_5,0.9619153674832962,0.7997725643593565
14,1_neighbours_snp_6,0.9619153674832962,0.7997725643593565
15,1_neighbours_snp_7,0.9619153674832962,0.7997725643593565
16,1_neighbours_snp_8,0.9619153674832962,0.7997725643593565
17,1_neighbours_snp_9,0.9619153674832962,0.7997725643593565
18,1_neighbours_snp_10,0.9619153674832962,0.7997725643593565
19,1_neighbours_snp_11,0.9619153674832962,0.7997725643593565
20,1_neighbours_snp_12,0.9619153674832962,0.7997725643593565
21,1_neighbours_snp_13,0.9619153674832962,0.7997725643593565
22,1_neighbours_snp_14,0.9619153674832962,0.7997725643593565
23,1_neighbours_snp_15,0.9619153674832962,0.7997725643593565
24,2_count_neighbour_matrix,0.9619153674832962,0.8198318917713049
25,2_mean,0.9624721603563474,0.7963044950468019
26,2_sd,0.9706681514476614,0.8370033467402581
27,2_percentile_5,0.4402672605790646,-0.06057736003282805
28,2_percentile_25,0.9075612472160356,0.5134014502863425
29,2_percentile_50,0.951403118040089,0.7015388473253801
30,2_percentile_75,0.9646993318485523,0.7942661556631654
31,2_percentile_95,0.967327394209354,0.839775327141485
32,2_neighbours_snp_0,0.9449109131403117,0.6793542108844415
33,2_neighbours_snp_1,0.9484075723830734,0.7132390727556823
34,2_neighbours_snp_2,0.9474832962138083,0.7430207892519751
35,2_neighbours_snp_3,0.9514253897550111,0.7682115899281
36,2_neighbours_snp_4,0.9541202672605791,0.7828308439741535
37,2_neighbours_snp_5,0.9581625835189309,0.7997060193371632
38,2_neighbours_snp_6,0.9596102449888642,0.8130942356360652
39,2_neighbours_snp_7,0.9606458797327395,0.8241549753243578
40,2_neighbours_snp_8,0.9612249443207127,0.8321243424372594
41,2_neighbours_snp_9,0.9613808463251671,0.8377822469535166
42,2_neighbours_snp_10,0.9615590200445434,0.8416837069263965
43,2_neighbours_snp_11,0.9617817371937639,0.8442129780039117
44,2_neighbours_snp_12,0.9618040089086859,0.8447508105452668
45,2_neighbours_snp_13,0.9618262806236081,0.8450708284086376
46,2_neighbours_snp_14,0.961826280623608,0.8443310920043811
47,2_neighbours_snp_15,0.9618262806236081,0.8428798879274249
48,2_sample_vertex_betweenness,1.0,0.5921167749410855
