,mixed,sample_name,1_count_neighbours,1_mean,1_sd,1_percentile_5,1_percentile_25,1_percentile_50,1_percentile_75,1_percentile_95,1_neighbours_snp_0,1_neighbours_snp_1,1_neighbours_snp_2,1_neighbours_snp_3,1_neighbours_snp_4,1_neighbours_snp_5,1_neighbours_snp_6,1_neighbours_snp_7,1_neighbours_snp_8,1_neighbours_snp_9,1_neighbours_snp_10,1_neighbours_snp_11,1_neighbours_snp_12,1_neighbours_snp_13,1_neighbours_snp_14,1_neighbours_snp_15,2_count_neighbour_matrix,2_mean,2_sd,2_percentile_5,2_percentile_25,2_percentile_50,2_percentile_75,2_percentile_95,2_neighbours_snp_0,2_neighbours_snp_1,2_neighbours_snp_2,2_neighbours_snp_3,2_neighbours_snp_4,2_neighbours_snp_5,2_neighbours_snp_6,2_neighbours_snp_7,2_neighbours_snp_8,2_neighbours_snp_9,2_neighbours_snp_10,2_neighbours_snp_11,2_neighbours_snp_12,2_neighbours_snp_13,2_neighbours_snp_14,2_neighbours_snp_15,2_sample_vertex_betweenness
598,False,875:25-04-2021:1,41,4.146341463414634,2.6698405908383003,1.0,2.0,5.0,6.0,9.0,1.0,10.0,16.0,18.0,19.0,28.0,33.0,36.0,38.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,861,5.245063879210221,3.506686556620055,0.0,2.0,5.0,8.0,12.0,63.0,151.0,225.0,279.0,392.0,503.0,581.0,639.0,692.0,736.0,769.0,806.0,844.0,858.0,861.0,861.0,0.0
599,False,64:07-06-2020:0,17,5.117647058823529,3.2573446421352252,0.8,2.0,5.0,9.0,9.0,1.0,3.0,5.0,6.0,7.0,10.0,11.0,11.0,12.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,153,5.0588235294117645,2.951884532128869,0.0,2.0,5.0,8.0,9.0,12.0,23.0,39.0,50.0,66.0,82.0,95.0,108.0,128.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,0.26137897928735515
600,False,244:12-03-2021:0,50,5.7,2.49284690951645,2.0,4.0,5.5,8.0,9.0,0.0,1.0,8.0,12.0,15.0,25.0,29.0,34.0,41.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1275,5.114509803921568,3.3412978387088335,0.0,2.0,5.0,7.0,11.0,85.0,211.0,334.0,449.0,577.0,728.0,864.0,963.0,1050.0,1146.0,1200.0,1225.0,1244.0,1260.0,1268.0,1275.0,0.0
601,False,93:03-05-2021:0,89,6.213483146067416,1.9855838969040154,3.0,5.0,7.0,8.0,9.0,1.0,1.0,1.0,12.0,20.0,28.0,43.0,64.0,78.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,4005,5.227965043695381,3.0819990688700756,0.0,3.0,5.0,8.0,10.0,269.0,585.0,931.0,1278.0,1667.0,2118.0,2529.0,2932.0,3323.0,3641.0,3878.0,3971.0,4005.0,4005.0,4005.0,4005.0,0.0
602,False,90:23-03-2021:0,44,4.636363636363637,2.421712915704253,1.15,3.0,4.5,7.0,9.0,0.0,3.0,8.0,19.0,22.0,32.0,32.0,37.0,39.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,990,5.006060606060606,2.7287118181321737,1.0,3.0,5.0,7.0,10.0,35.0,87.0,209.0,308.0,479.0,570.0,708.0,768.0,871.0,930.0,975.0,984.0,990.0,990.0,990.0,990.0,0.0
603,False,176:28-05-2020:0,19,5.526315789473684,2.5899039247009314,1.0,4.0,5.0,8.0,9.0,0.0,2.0,3.0,3.0,7.0,11.0,11.0,12.0,17.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,190,5.273684210526316,3.15202833919242,0.0,2.0,5.0,8.0,9.549999999999983,12.0,33.0,50.0,63.0,79.0,97.0,110.0,125.0,149.0,180.0,190.0,190.0,190.0,190.0,190.0,190.0,0.0
604,False,415:30-03-2020:0,21,6.142857142857143,2.475595166534995,3.0,3.0,7.0,8.0,9.0,0.0,0.0,1.0,6.0,7.0,8.0,8.0,13.0,17.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,231,5.16017316017316,3.118718795660636,0.0,3.0,5.0,7.0,10.0,15.0,34.0,53.0,75.0,97.0,132.0,158.0,175.0,185.0,207.0,220.0,229.0,231.0,231.0,231.0,231.0,0.0
605,False,211:12-05-2021:0,115,4.747826086956522,2.790470872234144,0.7000000000000002,2.0,5.0,7.0,9.0,6.0,22.0,31.0,41.0,52.0,64.0,76.0,94.0,103.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,6670,7.168365817091455,4.143401990525619,1.0,4.0,7.0,10.0,14.0,313.0,656.0,1035.0,1435.0,1860.0,2427.0,2966.0,3578.0,4209.0,4770.0,5273.0,5614.0,5900.0,6130.0,6341.0,6487.0,0.0
606,False,507:29-04-2020:0,151,5.708609271523179,2.086749957784465,2.0,4.0,6.0,7.0,9.0,0.0,6.0,13.0,25.0,39.0,64.0,91.0,121.0,138.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,11476,7.5777274311606835,3.700670222891707,1.0,5.0,8.0,10.0,13.0,307.0,761.0,1364.0,2088.0,2705.0,3327.0,4070.0,5072.0,6316.0,7629.0,8944.0,9874.0,10521.0,10978.0,11272.0,11426.0,0.0
607,False,596:20-02-2021:0,44,6.909090909090909,2.0210310725455223,4.0,5.75,8.0,9.0,9.0,0.0,0.0,0.0,1.0,10.0,11.0,20.0,20.0,30.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,990,5.37979797979798,3.000707021438375,1.0,3.0,5.0,8.0,10.0,37.0,92.0,209.0,288.0,432.0,520.0,635.0,713.0,813.0,896.0,949.0,976.0,985.0,989.0,990.0,990.0,0.0
608,False,559:31-05-2020:0,11,7.0,2.23606797749979,3.0,6.5,7.0,9.0,9.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,6.0,7.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,66,5.984848484848484,3.6689651621820234,0.0,2.0,7.0,9.0,11.0,7.0,10.0,18.0,21.0,23.0,27.0,29.0,39.0,44.0,55.0,60.0,64.0,66.0,66.0,66.0,66.0,0.0
609,False,278:26-05-2021:0,94,5.659574468085107,2.4953858127772404,1.6500000000000004,3.0,6.0,8.0,9.0,0.0,5.0,13.0,25.0,31.0,41.0,53.0,66.0,80.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,4465,5.902575587905935,3.5763128395249804,0.0,3.0,6.0,8.0,12.0,262.0,568.0,912.0,1284.0,1668.0,2094.0,2524.0,3012.0,3438.0,3707.0,3915.0,4110.0,4270.0,4391.0,4465.0,4465.0,0.0
610,False,640:16-03-2021:0,35,5.6571428571428575,2.3507552871722033,3.0,4.0,5.0,8.0,9.0,0.0,1.0,1.0,8.0,14.0,19.0,21.0,23.0,30.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,630,4.536507936507936,3.1523731988004857,0.0,2.0,4.0,7.0,10.0,56.0,138.0,213.0,265.0,317.0,379.0,458.0,514.0,560.0,582.0,602.0,621.0,627.0,630.0,630.0,630.0,0.0
611,False,711:09-11-2020:0,89,6.46067415730337,2.215934954407614,2.0,5.0,7.0,8.0,9.0,0.0,2.0,7.0,11.0,18.0,30.0,33.0,51.0,74.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,4005,6.602247191011236,3.560010010175207,1.0,4.0,7.0,9.0,12.0,133.0,377.0,636.0,932.0,1271.0,1607.0,1927.0,2181.0,2569.0,3078.0,3461.0,3669.0,3829.0,3961.0,4002.0,4005.0,0.0
612,False,789:08-05-2021:1,36,7.138888888888889,1.9589031592453945,4.0,6.0,8.0,9.0,9.0,0.0,1.0,1.0,1.0,3.0,7.0,14.0,17.0,23.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,666,3.506006006006006,2.665422133892411,0.0,1.0,3.0,6.0,8.0,115.0,207.0,272.0,340.0,416.0,493.0,563.0,614.0,639.0,666.0,666.0,666.0,666.0,666.0,666.0,666.0,0.0
613,False,631:24-06-2020:0,135,5.614814814814815,2.64570952361762,1.0,3.0,6.0,8.0,9.0,1.0,10.0,24.0,36.0,50.0,59.0,72.0,91.0,114.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,9180,7.124836601307189,3.857197883865436,1.0,4.0,7.0,9.0,14.0,327.0,767.0,1323.0,1926.0,2443.0,3011.0,3682.0,4661.0,5849.0,7000.0,7783.0,8197.0,8376.0,8538.0,8749.0,8953.0,0.0
614,False,689:15-04-2021:0,20,7.8,1.5423836644690752,4.8999999999999995,7.0,8.0,9.0,9.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,6.0,12.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,210,2.642857142857143,2.590204482621177,0.0,1.0,2.0,5.0,8.0,42.0,103.0,137.0,139.0,151.0,173.0,192.0,196.0,202.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,0.0
615,False,736:26-10-2020:0,85,5.764705882352941,2.697649147752492,1.0,4.0,6.0,8.0,9.0,1.0,7.0,14.0,19.0,30.0,37.0,48.0,50.0,69.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,3655,6.87250341997264,3.7145178349217316,1.0,4.0,7.0,9.0,13.0,132.0,342.0,537.0,761.0,1053.0,1372.0,1667.0,1909.0,2318.0,2797.0,3097.0,3256.0,3398.0,3520.0,3568.0,3635.0,0.06030561512374918
616,False,940:09-01-2021:1,259,5.146718146718147,3.0015659417079874,0.0,3.0,6.0,8.0,9.0,23.0,50.0,62.0,77.0,103.0,129.0,158.0,180.0,216.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,33670,8.153014553014552,4.523811318064961,1.0,5.0,8.0,12.0,16.0,1317.0,2756.0,4315.0,6054.0,7983.0,10219.0,12564.0,15145.0,17989.0,20704.0,23055.0,25219.0,27155.0,28923.0,30389.0,31723.0,0.17997771915508054
617,False,505:24-03-2021:0,41,5.682926829268292,2.392060036770021,2.0,4.0,6.0,7.0,9.0,0.0,2.0,5.0,9.0,13.0,16.0,26.0,31.0,34.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,861,4.373983739837398,3.1031823942250516,0.0,2.0,4.0,6.0,10.0,73.0,177.0,283.0,381.0,482.0,570.0,663.0,712.0,770.0,809.0,823.0,838.0,849.0,858.0,861.0,861.0,0.0
618,False,850:30-05-2021:1,34,5.4411764705882355,2.0917033289640496,2.6500000000000004,4.0,5.0,8.0,9.0,0.0,0.0,2.0,5.0,13.0,22.0,24.0,24.0,31.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,595,3.8436974789915967,2.549993023541727,0.0,2.0,4.0,5.0,9.0,58.0,138.0,203.0,250.0,356.0,462.0,518.0,542.0,559.0,580.0,592.0,595.0,595.0,595.0,595.0,595.0,0.0
619,False,280:20-01-2021:0,60,6.283333333333333,2.232970710083407,2.0,4.75,7.0,8.0,9.0,0.0,0.0,7.0,8.0,15.0,18.0,27.0,37.0,51.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,1830,6.6530054644808745,3.5641936638534246,1.0,4.0,6.5,9.0,12.0,49.0,128.0,279.0,398.0,586.0,723.0,915.0,1055.0,1226.0,1383.0,1522.0,1646.0,1740.0,1804.0,1822.0,1829.0,0.0
620,True,964+851,143,5.741258741258742,2.440022185056402,1.0,4.0,7.0,8.0,9.0,7.0,11.0,17.0,30.0,41.0,52.0,69.0,106.0,133.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,10296,7.47465034965035,4.520412757152018,0.0,4.0,8.0,11.0,14.0,641.0,1374.0,1999.0,2556.0,3116.0,3694.0,4289.0,4921.0,5571.0,6307.0,7160.0,8093.0,8930.0,9473.0,9793.0,10029.0,0.33941782947935367
621,False,898:30-06-2021:1,49,5.040816326530612,2.2169722565685293,2.0,4.0,5.0,7.0,9.0,0.0,2.0,7.0,11.0,21.0,33.0,36.0,39.0,45.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,1225,5.08,2.610336416853262,1.0,3.0,5.0,7.0,9.0,44.0,113.0,202.0,355.0,535.0,703.0,845.0,991.0,1100.0,1166.0,1205.0,1219.0,1224.0,1225.0,1225.0,1225.0,0.0
