,col_name,auc,pearsonr
0,1_count_neighbours,0.9354054054054053,0.653224071484611
1,1_mean,0.0745045045045045,-0.3400960094633778
2,1_sd,0.877077077077077,0.2562493120278439
3,1_percentile_5,0.1058358358358358,-0.26538638273446047
4,1_percentile_25,0.08049049049049051,-0.33293588553350817
5,1_percentile_50,0.11817817817817816,-0.2930874175301436
6,1_percentile_75,0.19066066066066065,-0.213589306500616
7,1_percentile_95,0.5028728728728729,0.02223939694612158
8,1_neighbours_snp_0,0.9746746746746747,0.7737839437375494
9,1_neighbours_snp_1,0.9773673673673674,0.8047368664277481
10,1_neighbours_snp_2,0.9712312312312312,0.7985262476884214
11,1_neighbours_snp_3,0.9650950950950951,0.7858626568964447
12,1_neighbours_snp_4,0.9642242242242243,0.7731810138706994
13,1_neighbours_snp_5,0.9581081081081081,0.7545819449420039
14,1_neighbours_snp_6,0.9518218218218217,0.7323691773692774
15,1_neighbours_snp_7,0.9478778778778778,0.7094701433946186
16,1_neighbours_snp_8,0.9424824824824825,0.6812394450003312
17,1_neighbours_snp_9,0.9354054054054053,0.653224071484611
18,1_neighbours_snp_10,0.9354054054054053,0.653224071484611
19,1_neighbours_snp_11,0.9354054054054053,0.653224071484611
20,1_neighbours_snp_12,0.9354054054054053,0.653224071484611
21,1_neighbours_snp_13,0.9354054054054053,0.653224071484611
22,1_neighbours_snp_14,0.9354054054054053,0.653224071484611
23,1_neighbours_snp_15,0.9354054054054053,0.653224071484611
24,2_count_neighbour_matrix,0.9354054054054053,0.7843895738905867
25,2_mean,0.9616916916916917,0.6294210391694801
26,2_sd,0.9650350350350351,0.5928246335637202
27,2_percentile_5,0.8781381381381382,0.4670052835313885
28,2_percentile_25,0.9455155155155155,0.5772416962300317
29,2_percentile_50,0.9542442442442443,0.5913708550188869
30,2_percentile_75,0.9678678678678679,0.6083008039923394
31,2_percentile_95,0.9671371371371371,0.633263648826361
32,2_neighbours_snp_0,0.9202402402402403,0.46407375812247587
33,2_neighbours_snp_1,0.9235835835835836,0.487975904333541
34,2_neighbours_snp_2,0.9222122122122123,0.5103546512817058
35,2_neighbours_snp_3,0.9219819819819819,0.5249436518672166
36,2_neighbours_snp_4,0.9237937937937938,0.5384351599950459
37,2_neighbours_snp_5,0.9256156156156156,0.5517123127106022
38,2_neighbours_snp_6,0.9253853853853854,0.5663433766259116
39,2_neighbours_snp_7,0.9252252252252251,0.5831101440361557
40,2_neighbours_snp_8,0.9252552552552551,0.6002795902743803
41,2_neighbours_snp_9,0.9263163163163162,0.6184058002864499
42,2_neighbours_snp_10,0.9283483483483483,0.6359096171683284
43,2_neighbours_snp_11,0.9303203203203201,0.6534303079075974
44,2_neighbours_snp_12,0.9318218218218217,0.6703818464848599
45,2_neighbours_snp_13,0.9329029029029028,0.6853841780768956
46,2_neighbours_snp_14,0.9336436436436436,0.6997022812304153
47,2_neighbours_snp_15,0.9340240240240241,0.7130554174523054
48,2_sample_vertex_betweenness,0.9852252252252253,0.7076954408005162
