,col_name,auc,pearsonr
0,1_count_neighbours,0.9628868120456905,0.7756631407662609
1,1_mean,0.15455867082035307,-0.23272064126188383
2,1_sd,0.7946832814122534,0.17232154347736148
3,1_percentile_5,0.17871235721703013,-0.2107255766010271
4,1_percentile_25,0.12673935617860851,-0.29852337235197524
5,1_percentile_50,0.2234994807892004,-0.20078316081294167
6,1_percentile_75,0.2946209761163032,-0.11013816877260288
7,1_percentile_95,0.5841121495327103,0.07311208364987767
8,1_neighbours_snp_0,0.9737279335410176,0.773443231308843
9,1_neighbours_snp_1,0.976521287642783,0.8049473849866657
10,1_neighbours_snp_2,0.9701557632398754,0.7994164263977874
11,1_neighbours_snp_3,0.9637902388369677,0.7874616787321037
12,1_neighbours_snp_4,0.9628868120456905,0.7756631407662609
13,1_neighbours_snp_5,0.9628868120456905,0.7756631407662609
14,1_neighbours_snp_6,0.9628868120456905,0.7756631407662609
15,1_neighbours_snp_7,0.9628868120456905,0.7756631407662609
16,1_neighbours_snp_8,0.9628868120456905,0.7756631407662609
17,1_neighbours_snp_9,0.9628868120456905,0.7756631407662609
18,1_neighbours_snp_10,0.9628868120456905,0.7756631407662609
19,1_neighbours_snp_11,0.9628868120456905,0.7756631407662609
20,1_neighbours_snp_12,0.9628868120456905,0.7756631407662609
21,1_neighbours_snp_13,0.9628868120456905,0.7756631407662609
22,1_neighbours_snp_14,0.9628868120456905,0.7756631407662609
23,1_neighbours_snp_15,0.9628868120456905,0.7756631407662609
24,2_count_neighbour_matrix,0.9628868120456905,0.822998237624664
25,2_mean,0.979563862928349,0.7726325140141513
26,2_sd,0.9831568016614746,0.8051308931780108
27,2_percentile_5,0.5987954309449637,0.1113144964119188
28,2_percentile_25,0.9390758047767394,0.5385294600855656
29,2_percentile_50,0.9706022845275182,0.6761748027501722
30,2_percentile_75,0.9811007268951193,0.7648036174981626
31,2_percentile_95,0.9845794392523364,0.8085584876208104
32,2_neighbours_snp_0,0.9427518172377986,0.6311250260179236
33,2_neighbours_snp_1,0.9456490134994808,0.6553264512257027
34,2_neighbours_snp_2,0.9469158878504672,0.6883100718261128
35,2_neighbours_snp_3,0.9480581516095535,0.713269237582894
36,2_neighbours_snp_4,0.9529595015576324,0.7341707515156098
37,2_neighbours_snp_5,0.9563032191069575,0.7531308958590454
38,2_neighbours_snp_6,0.9582139148494289,0.7709212212264955
39,2_neighbours_snp_7,0.9596053997923156,0.7878935012365798
40,2_neighbours_snp_8,0.9607995846313604,0.8020367102069853
41,2_neighbours_snp_9,0.9621079958463136,0.8141437690208665
42,2_neighbours_snp_10,0.9626479750778817,0.822990195809108
43,2_neighbours_snp_11,0.9627829698857736,0.829313930626139
44,2_neighbours_snp_12,0.9628452751817238,0.8336947774155056
45,2_neighbours_snp_13,0.9628452751817238,0.8364248091606334
46,2_neighbours_snp_14,0.9628452751817238,0.838106453853369
47,2_neighbours_snp_15,0.9628452751817238,0.8384630419105047
48,2_sample_vertex_betweenness,0.9594911734164071,0.5303559328607187
