,col_name,auc,pearsonr
0,1_count_neighbours,0.957732379979571,0.76985933032749
1,1_mean,0.12270684371807968,-0.26023339790731936
2,1_sd,0.8588968335035752,0.22202248537919744
3,1_percentile_5,0.13278855975485188,-0.23318695607119055
4,1_percentile_25,0.09417773237997956,-0.32075633307626533
5,1_percentile_50,0.15157303370786518,-0.25400404487542333
6,1_percentile_75,0.3083554647599591,-0.10574250182388369
7,1_percentile_95,0.5721552604698672,0.06934753112598578
8,1_neighbours_snp_0,0.9853115423901941,0.8390673134559543
9,1_neighbours_snp_1,0.976802860061287,0.8087396083495084
10,1_neighbours_snp_2,0.9667620020429009,0.8047311158133896
11,1_neighbours_snp_3,0.9650663942798774,0.7963576351909148
12,1_neighbours_snp_4,0.9646782431052094,0.786119276256073
13,1_neighbours_snp_5,0.957732379979571,0.76985933032749
14,1_neighbours_snp_6,0.957732379979571,0.76985933032749
15,1_neighbours_snp_7,0.957732379979571,0.76985933032749
16,1_neighbours_snp_8,0.957732379979571,0.76985933032749
17,1_neighbours_snp_9,0.957732379979571,0.76985933032749
18,1_neighbours_snp_10,0.957732379979571,0.76985933032749
19,1_neighbours_snp_11,0.957732379979571,0.76985933032749
20,1_neighbours_snp_12,0.957732379979571,0.76985933032749
21,1_neighbours_snp_13,0.957732379979571,0.76985933032749
22,1_neighbours_snp_14,0.957732379979571,0.76985933032749
23,1_neighbours_snp_15,0.957732379979571,0.76985933032749
24,2_count_neighbour_matrix,0.957732379979571,0.8251806810560075
25,2_mean,0.9819101123595506,0.75774311550502
26,2_sd,0.9766598569969357,0.7717437543114954
27,2_percentile_5,0.5834729315628192,0.0878703613750544
28,2_percentile_25,0.9367517875383045,0.5651379657143031
29,2_percentile_50,0.9768539325842696,0.662623011414602
30,2_percentile_75,0.9785801838610828,0.7410046833335824
31,2_percentile_95,0.9816547497446374,0.788256761789729
32,2_neighbours_snp_0,0.9359141981613892,0.5750876315362398
33,2_neighbours_snp_1,0.9416343207354444,0.6205107530792668
34,2_neighbours_snp_2,0.9426455566905005,0.6536274477241669
35,2_neighbours_snp_3,0.9441981613891726,0.6825208834646744
36,2_neighbours_snp_4,0.9474463738508683,0.7041139955638646
37,2_neighbours_snp_5,0.950796731358529,0.727650422532109
38,2_neighbours_snp_6,0.9519816138917263,0.7441331963841046
39,2_neighbours_snp_7,0.954167517875383,0.7637132901200626
40,2_neighbours_snp_8,0.9552298263534218,0.7809781448688813
41,2_neighbours_snp_9,0.9555771195097038,0.7962946474265317
42,2_neighbours_snp_10,0.9566087844739529,0.8088450046075003
43,2_neighbours_snp_11,0.9570582226762002,0.8201615531548083
44,2_neighbours_snp_12,0.9572012257405517,0.827865696712983
45,2_neighbours_snp_13,0.9576098059244127,0.8336322507093789
46,2_neighbours_snp_14,0.9576710929519919,0.8376658979312998
47,2_neighbours_snp_15,0.9576915219611849,0.8401702030769621
48,2_sample_vertex_betweenness,0.9959141981613892,0.6468416242629822
