,col_name,auc,pearsonr
0,1_count_neighbours,0.9647269890795632,0.8078028611696376
1,1_mean,0.2917628705148206,-0.15075613985254394
2,1_sd,0.5281747269890795,0.12376863912334218
3,1_percentile_5,0.2700156006240249,-0.17533950001190765
4,1_percentile_25,0.278003120124805,-0.20160475955490523
5,1_percentile_50,0.2898595943837754,-0.22750075594157781
6,1_percentile_75,0.5837753510140407,0.08405420675342748
7,1_percentile_95,0.594383775351014,0.08059406811769612
8,1_neighbours_snp_0,0.9605304212168487,0.7686536441068232
9,1_neighbours_snp_1,0.9647269890795632,0.8078028611696376
10,1_neighbours_snp_2,0.9647269890795632,0.8078028611696376
11,1_neighbours_snp_3,0.9647269890795632,0.8078028611696376
12,1_neighbours_snp_4,0.9647269890795632,0.8078028611696376
13,1_neighbours_snp_5,0.9647269890795632,0.8078028611696376
14,1_neighbours_snp_6,0.9647269890795632,0.8078028611696376
15,1_neighbours_snp_7,0.9647269890795632,0.8078028611696376
16,1_neighbours_snp_8,0.9647269890795632,0.8078028611696376
17,1_neighbours_snp_9,0.9647269890795632,0.8078028611696376
18,1_neighbours_snp_10,0.9647269890795632,0.8078028611696376
19,1_neighbours_snp_11,0.9647269890795632,0.8078028611696376
20,1_neighbours_snp_12,0.9647269890795632,0.8078028611696376
21,1_neighbours_snp_13,0.9647269890795632,0.8078028611696376
22,1_neighbours_snp_14,0.9647269890795632,0.8078028611696376
23,1_neighbours_snp_15,0.9647269890795632,0.8078028611696376
24,2_count_neighbour_matrix,0.9647269890795632,0.8138906948704072
25,2_mean,0.9833853354134166,0.8431185882426562
26,2_sd,0.9961466458658347,0.8812230097884609
27,2_percentile_5,0.40717628705148207,-0.079552047318832
28,2_percentile_25,0.8158034321372856,0.44890861904284585
29,2_percentile_50,0.9420280811232449,0.7247804178700313
30,2_percentile_75,0.9697035881435258,0.844954985897755
31,2_percentile_95,0.9879719188767551,0.8776993361881502
32,2_neighbours_snp_0,0.9443681747269891,0.7551534853055145
33,2_neighbours_snp_1,0.9489703588143525,0.7614492598106857
34,2_neighbours_snp_2,0.953572542901716,0.7698908077597381
35,2_neighbours_snp_3,0.9577379095163806,0.783028853135862
36,2_neighbours_snp_4,0.9604992199687988,0.7904805597307615
37,2_neighbours_snp_5,0.9634789391575664,0.7969004378451704
38,2_neighbours_snp_6,0.9637129485179406,0.8019565917553331
39,2_neighbours_snp_7,0.9640717628705148,0.8070013472304627
40,2_neighbours_snp_8,0.9643213728549143,0.8134044632700329
41,2_neighbours_snp_9,0.9644773790951638,0.8179064251771935
42,2_neighbours_snp_10,0.9644773790951638,0.8205833114588422
43,2_neighbours_snp_11,0.9644773790951638,0.8225241899240368
44,2_neighbours_snp_12,0.9645397815912636,0.8229707423008124
45,2_neighbours_snp_13,0.9646645865834633,0.822691473792355
46,2_neighbours_snp_14,0.9646645865834633,0.8226498046447945
47,2_neighbours_snp_15,0.9646645865834633,0.8221391297735713
48,2_sample_vertex_betweenness,0.9435101404056162,0.4843907830365196
