,col_name,auc,pearsonr
0,1_count_neighbours,0.9618490153172866,0.7898045720848423
1,1_mean,0.18320568927789932,-0.21858620405990606
2,1_sd,0.7635886214442014,0.1577896887989545
3,1_percentile_5,0.18765864332603943,-0.20815614451747255
4,1_percentile_25,0.15903719912472647,-0.27195458786005255
5,1_percentile_50,0.1990590809628009,-0.23355657140105085
6,1_percentile_75,0.3333588621444201,-0.1203950803495936
7,1_percentile_95,0.5733588621444201,0.06385191474940267
8,1_neighbours_snp_0,0.9723194748358862,0.7729303913620468
9,1_neighbours_snp_1,0.9752625820568928,0.8052418462722098
10,1_neighbours_snp_2,0.9685557986870897,0.8007240722214208
11,1_neighbours_snp_3,0.9618490153172866,0.7898045720848423
12,1_neighbours_snp_4,0.9618490153172866,0.7898045720848423
13,1_neighbours_snp_5,0.9618490153172866,0.7898045720848423
14,1_neighbours_snp_6,0.9618490153172866,0.7898045720848423
15,1_neighbours_snp_7,0.9618490153172866,0.7898045720848423
16,1_neighbours_snp_8,0.9618490153172866,0.7898045720848423
17,1_neighbours_snp_9,0.9618490153172866,0.7898045720848423
18,1_neighbours_snp_10,0.9618490153172866,0.7898045720848423
19,1_neighbours_snp_11,0.9618490153172866,0.7898045720848423
20,1_neighbours_snp_12,0.9618490153172866,0.7898045720848423
21,1_neighbours_snp_13,0.9618490153172866,0.7898045720848423
22,1_neighbours_snp_14,0.9618490153172866,0.7898045720848423
23,1_neighbours_snp_15,0.9618490153172866,0.7898045720848423
24,2_count_neighbour_matrix,0.9618490153172866,0.823318911856852
25,2_mean,0.9649890590809628,0.7965040792303599
26,2_sd,0.976597374179431,0.83559390350889
27,2_percentile_5,0.46201312910284464,-0.029247716941367078
28,2_percentile_25,0.9211597374179431,0.5097998165411386
29,2_percentile_50,0.9521006564551422,0.7063052041477815
30,2_percentile_75,0.9699343544857768,0.7991401507571354
31,2_percentile_95,0.9747592997811816,0.8361243136007601
32,2_neighbours_snp_0,0.9438730853391685,0.6763239157681371
33,2_neighbours_snp_1,0.9465317286652078,0.7007575969185175
34,2_neighbours_snp_2,0.9467614879649889,0.7304635058713781
35,2_neighbours_snp_3,0.9499343544857768,0.7532051686747374
36,2_neighbours_snp_4,0.9544201312910285,0.770581902943718
37,2_neighbours_snp_5,0.9574835886214442,0.7880894979345937
38,2_neighbours_snp_6,0.9595842450765865,0.8025057304139552
39,2_neighbours_snp_7,0.9605689277899344,0.8147624340053932
40,2_neighbours_snp_8,0.9611269146608314,0.8238414241971893
41,2_neighbours_snp_9,0.9614770240700219,0.830138311625442
42,2_neighbours_snp_10,0.9615645514223194,0.8346341746003392
43,2_neighbours_snp_11,0.961652078774617,0.8375583856907047
44,2_neighbours_snp_12,0.9617396061269148,0.8392227556090265
45,2_neighbours_snp_13,0.9617614879649892,0.8401974990152492
46,2_neighbours_snp_14,0.9618271334792123,0.840159397171606
47,2_neighbours_snp_15,0.9618271334792123,0.8393346780418061
48,2_sample_vertex_betweenness,0.956870897155361,0.50909089453761
