,col_name,auc,pearsonr
0,1_count_neighbours,0.9527520161290323,0.748623811712878
1,1_mean,0.10026209677419354,-0.2878993502743892
2,1_sd,0.8342338709677419,0.20778471501398166
3,1_percentile_5,0.11439516129032257,-0.24488198446873002
4,1_percentile_25,0.11038306451612902,-0.30163148285522895
5,1_percentile_50,0.1517641129032258,-0.25180986360081953
6,1_percentile_75,0.25582661290322584,-0.14387842282672764
7,1_percentile_95,0.5482459677419355,0.04322493449171127
8,1_neighbours_snp_0,0.9855040322580645,0.8391401009279948
9,1_neighbours_snp_1,0.9771068548387097,0.808712707566871
10,1_neighbours_snp_2,0.9671975806451613,0.8044960896245477
11,1_neighbours_snp_3,0.9655241935483871,0.7958831015503917
12,1_neighbours_snp_4,0.965141129032258,0.7853448607013624
13,1_neighbours_snp_5,0.9582862903225806,0.7688032880454616
14,1_neighbours_snp_6,0.9527520161290323,0.748623811712878
15,1_neighbours_snp_7,0.9527520161290323,0.748623811712878
16,1_neighbours_snp_8,0.9527520161290323,0.748623811712878
17,1_neighbours_snp_9,0.9527520161290323,0.748623811712878
18,1_neighbours_snp_10,0.9527520161290323,0.748623811712878
19,1_neighbours_snp_11,0.9527520161290323,0.748623811712878
20,1_neighbours_snp_12,0.9527520161290323,0.748623811712878
21,1_neighbours_snp_13,0.9527520161290323,0.748623811712878
22,1_neighbours_snp_14,0.9527520161290323,0.748623811712878
23,1_neighbours_snp_15,0.9527520161290323,0.748623811712878
24,2_count_neighbour_matrix,0.9527520161290323,0.8267608710426448
25,2_mean,0.9782560483870968,0.7355242960651887
26,2_sd,0.9691028225806452,0.7361197997863799
27,2_percentile_5,0.7483165322580645,0.254981434594593
28,2_percentile_25,0.9504334677419355,0.584654919210754
29,2_percentile_50,0.9710987903225806,0.6587680976759455
30,2_percentile_75,0.9775201612903226,0.72208600176218
31,2_percentile_95,0.9771270161290322,0.7631764104324739
32,2_neighbours_snp_0,0.9306149193548388,0.5389325970239234
33,2_neighbours_snp_1,0.9371875000000001,0.5828576330621968
34,2_neighbours_snp_2,0.9386290322580646,0.6103513080711785
35,2_neighbours_snp_3,0.9382963709677419,0.6369170680851362
36,2_neighbours_snp_4,0.9417540322580644,0.6612427155284492
37,2_neighbours_snp_5,0.9439818548387098,0.6818259797139726
38,2_neighbours_snp_6,0.945241935483871,0.7029666057022361
39,2_neighbours_snp_7,0.9465826612903225,0.721600708288148
40,2_neighbours_snp_8,0.9478427419354838,0.7417709968213799
41,2_neighbours_snp_9,0.9494959677419355,0.7600275523971368
42,2_neighbours_snp_10,0.9502318548387096,0.7758130133298425
43,2_neighbours_snp_11,0.9505141129032258,0.7906809715838921
44,2_neighbours_snp_12,0.9520262096774194,0.8027970505295055
45,2_neighbours_snp_13,0.9522479838709678,0.813645856550898
46,2_neighbours_snp_14,0.9523689516129032,0.8216027900472307
47,2_neighbours_snp_15,0.9525100806451613,0.8273505113896163
48,2_sample_vertex_betweenness,0.9941532258064516,0.6925011116645161
