,col_name,auc,pearsonr
0,1_count_neighbours,0.951579476861167,0.7329197607010485
1,1_mean,0.10767605633802818,-0.27575777511136196
2,1_sd,0.8095975855130785,0.18149983057292715
3,1_percentile_5,0.14758551307847084,-0.22840772420730077
4,1_percentile_25,0.12660965794768614,-0.28203617036100515
5,1_percentile_50,0.15046277665995977,-0.24787425098320787
6,1_percentile_75,0.27488933601609655,-0.1395428544170822
7,1_percentile_95,0.5414185110663984,0.0326081145502272
8,1_neighbours_snp_0,0.9745472837022133,0.7737401090789863
9,1_neighbours_snp_1,0.9772535211267606,0.8047717010870549
10,1_neighbours_snp_2,0.9710865191146881,0.7986531102925529
11,1_neighbours_snp_3,0.9649195171026156,0.7860828987200943
12,1_neighbours_snp_4,0.9640442655935613,0.773519237619759
13,1_neighbours_snp_5,0.9578973843058349,0.7550292525589153
14,1_neighbours_snp_6,0.951579476861167,0.7329197607010485
15,1_neighbours_snp_7,0.951579476861167,0.7329197607010485
16,1_neighbours_snp_8,0.951579476861167,0.7329197607010485
17,1_neighbours_snp_9,0.951579476861167,0.7329197607010485
18,1_neighbours_snp_10,0.951579476861167,0.7329197607010485
19,1_neighbours_snp_11,0.951579476861167,0.7329197607010485
20,1_neighbours_snp_12,0.951579476861167,0.7329197607010485
21,1_neighbours_snp_13,0.951579476861167,0.7329197607010485
22,1_neighbours_snp_14,0.951579476861167,0.7329197607010485
23,1_neighbours_snp_15,0.951579476861167,0.7329197607010485
24,2_count_neighbour_matrix,0.951579476861167,0.8214546633067398
25,2_mean,0.9772937625754528,0.7281274605587253
26,2_sd,0.9725452716297787,0.7273852864267812
27,2_percentile_5,0.8354929577464789,0.31798235010327713
28,2_percentile_25,0.9590643863179074,0.6059832565365953
29,2_percentile_50,0.969748490945674,0.6597612098030767
30,2_percentile_75,0.9760160965794767,0.7113547329304831
31,2_percentile_95,0.9800201207243461,0.7536202480869771
32,2_neighbours_snp_0,0.9333501006036217,0.5483388387146411
33,2_neighbours_snp_1,0.9372837022132796,0.5713497494744882
34,2_neighbours_snp_2,0.9362072434607647,0.6002137014462268
35,2_neighbours_snp_3,0.9356841046277665,0.6230780234249578
36,2_neighbours_snp_4,0.9391750503018108,0.6452022347668105
37,2_neighbours_snp_5,0.9420321931589537,0.6667494111196575
38,2_neighbours_snp_6,0.9429678068410463,0.6871236117719682
39,2_neighbours_snp_7,0.9445975855130786,0.7069109436526658
40,2_neighbours_snp_8,0.9457042253521126,0.7266304974187764
41,2_neighbours_snp_9,0.9473943661971831,0.7449758516911045
42,2_neighbours_snp_10,0.9488430583501006,0.7613472941207383
43,2_neighbours_snp_11,0.949748490945674,0.7765631114845529
44,2_neighbours_snp_12,0.950774647887324,0.7897195647148331
45,2_neighbours_snp_13,0.9509758551307848,0.8010270960969337
46,2_neighbours_snp_14,0.9511368209255533,0.8099935429193595
47,2_neighbours_snp_15,0.9512676056338029,0.8165531301035611
48,2_sample_vertex_betweenness,0.9756036217303823,0.616941423846789
