,mixed,sample_name,1_count_neighbours,1_mean,1_sd,1_percentile_5,1_percentile_25,1_percentile_50,1_percentile_75,1_percentile_95,1_neighbours_snp_0,1_neighbours_snp_1,1_neighbours_snp_2,1_neighbours_snp_3,1_neighbours_snp_4,1_neighbours_snp_5,1_neighbours_snp_6,1_neighbours_snp_7,1_neighbours_snp_8,1_neighbours_snp_9,1_neighbours_snp_10,1_neighbours_snp_11,1_neighbours_snp_12,1_neighbours_snp_13,1_neighbours_snp_14,1_neighbours_snp_15,2_count_neighbour_matrix,2_mean,2_sd,2_percentile_5,2_percentile_25,2_percentile_50,2_percentile_75,2_percentile_95,2_neighbours_snp_0,2_neighbours_snp_1,2_neighbours_snp_2,2_neighbours_snp_3,2_neighbours_snp_4,2_neighbours_snp_5,2_neighbours_snp_6,2_neighbours_snp_7,2_neighbours_snp_8,2_neighbours_snp_9,2_neighbours_snp_10,2_neighbours_snp_11,2_neighbours_snp_12,2_neighbours_snp_13,2_neighbours_snp_14,2_neighbours_snp_15,2_sample_vertex_betweenness
270,False,398:13-02-2021:0,3,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.0,1.0954451150103321,0.0,0.0,1.0,2.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
272,False,565:07-07-2020:0,11,2.6363636363636362,0.8090398349558905,1.0,3.0,3.0,3.0,3.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,0.4393939393939394,1.0396565687215085,0.0,0.0,0.0,0.0,3.0,55.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,False,932:27-06-2021:1,11,1.6363636363636365,0.8090398349558905,0.5,1.0,2.0,2.0,2.5,1.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,2.212121212121212,1.130216473685142,0.0,2.0,2.0,3.0,4.0,5.0,11.0,24.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,False,515:27-06-2020:0,41,1.6341463414634145,1.1780513053550683,0.0,1.0,2.0,3.0,3.0,10.0,8.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861,2.698025551684088,1.6507526977454237,0.0,1.0,3.0,4.0,6.0,85.0,139.0,172.0,209.0,120.0,83.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,False,307:03-04-2020:0,16,2.4375,0.6291528696058958,1.75,2.0,2.5,3.0,3.0,0.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,1.7720588235294117,1.2290731935213133,0.0,1.0,2.0,3.0,4.0,24.0,37.0,33.0,30.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,False,258:13-11-2020:0,8,0.75,1.164964745021435,0.0,0.0,0.0,1.25,2.6499999999999995,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,1.2777777777777777,1.3858697343671664,0.0,0.0,1.0,2.0,3.25,15.0,7.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
278,False,177:15-02-2021:0,17,1.411764705882353,1.121317502394603,0.0,0.0,2.0,2.0,3.0,5.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1.4248366013071896,1.6728985657484166,0.0,0.0,1.0,2.0,5.0,66.0,30.0,19.0,18.0,6.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,False,560:22-02-2021:0,4,2.25,1.5,0.45000000000000007,2.25,3.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2.3,1.2516655570345725,0.0,2.25,3.0,3.0,3.0,2.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,False,855:27-06-2021:1,12,1.9166666666666667,1.164500152881315,0.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,2.2564102564102564,1.6390993522806012,0.0,1.0,2.0,3.0,5.1499999999999915,11.0,20.0,13.0,17.0,10.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,False,51:05-12-2020:0,8,0.75,1.164964745021435,0.0,0.0,0.0,1.25,2.6499999999999995,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,1.2777777777777777,1.3858697343671664,0.0,0.0,1.0,2.0,3.25,15.0,7.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
283,False,174:28-04-2020:0,5,3.0,0.0,3.0000000000000004,3.0,3.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1.0,1.4638501094227998,0.0,0.0,0.0,3.0,3.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
284,False,318:04-02-2021:0,21,1.7619047619047619,0.7684244858645451,1.0,1.0,2.0,2.0,3.0,0.0,9.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231,1.1645021645021645,1.130119112131102,0.0,0.0,1.0,2.0,3.0,86.0,61.0,49.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,False,461:13-08-2020:0,48,1.2291666666666667,1.0766295582389325,0.0,0.0,1.0,2.0,3.0,16.0,12.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176,2.1683673469387754,1.4888702743615883,0.0,1.0,2.0,3.0,5.0,186.0,225.0,293.0,249.0,137.0,72.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,False,218:26-05-2021:0,13,1.1538461538461537,1.1435437497937313,0.0,0.0,1.0,2.0,3.0,5.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,1.7802197802197801,1.4966792709357741,0.0,1.0,1.0,3.0,4.0,22.0,24.0,14.0,19.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,False,377:06-08-2020:0,14,2.7142857142857144,0.6112498455021266,1.65,3.0,3.0,3.0,3.0,0.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,1.0285714285714285,1.228328624103179,0.0,0.0,0.0,2.0,3.0,55.0,14.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
288,False,8:18-11-2020:0,7,2.5714285714285716,0.7867957924694432,1.3,2.5,3.0,3.0,3.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,1.5714285714285714,1.3173646934124716,0.0,0.0,2.0,3.0,3.0,10.0,2.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
289,False,592:30-07-2020:0,24,2.625,0.49453535504684026,2.0,2.0,3.0,3.0,3.0,0.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,1.6866666666666668,1.5990660596420712,0.0,0.0,1.0,2.0,5.0,81.0,77.0,70.0,36.0,13.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,False,300:28-04-2021:0,14,2.2857142857142856,0.6112498455021266,1.65,2.0,2.0,3.0,3.0,0.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,0.6857142857142857,0.912670276149625,0.0,0.0,0.0,1.0,2.0,60.0,23.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,False,857:10-03-2021:1,64,2.078125,0.9808432960613899,0.0,2.0,2.0,3.0,3.0,7.0,7.0,24.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2080,1.76875,1.9232218976323214,0.0,0.0,1.0,3.0,6.0,763.0,443.0,261.0,160.0,143.0,198.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,False,989:15-04-2021:1,19,0.6842105263157895,0.8852263727398502,0.0,0.0,0.0,1.0,2.099999999999998,10.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190,1.2,1.1417984514369004,0.0,0.0,1.0,2.0,3.0,61.0,67.0,34.0,20.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,False,605:03-08-2020:0,5,2.4,0.8944271909999159,1.2000000000000002,2.0,3.0,3.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2.1333333333333333,0.8338093878327919,1.0,1.5,2.0,3.0,3.0,0.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
294,True,410+998,177,1.2824858757062148,1.1625689280999478,0.0,0.0,1.0,2.0,3.0,64.0,36.0,40.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15753,6.769250301529867,5.20075775360279,0.0,2.0,6.0,10.0,16.0,1687.0,980.0,1303.0,1285.0,961.0,1135.0,992.0,1045.0,947.0,891.0,848.0,792.0,658.0,469.0,392.0,328.0,0.9064713728866987
295,False,685:10-11-2020:0,46,2.1956521739130435,0.4010854836782195,2.0,2.0,2.0,2.0,3.0,0.0,0.0,37.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1081,0.42738205365402404,0.7293766308571954,0.0,0.0,0.0,1.0,2.0,756.0,206.0,101.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,False,137:14-09-2020:0,42,1.6666666666666667,0.9016696346674323,1.0,1.0,1.0,2.0,3.0,2.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903,1.7297895902547065,1.2635380674590395,0.0,1.0,2.0,3.0,4.0,182.0,220.0,260.0,152.0,79.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,False,409:13-11-2020:0,17,2.2941176470588234,0.7717436331412898,1.0,2.0,2.0,3.0,3.0,0.0,3.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1.6209150326797386,1.1413665398369508,0.0,1.0,1.0,2.0,4.0,25.0,52.0,44.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,False,429:16-06-2020:0,6,1.8333333333333333,0.752772652709081,1.0,1.25,2.0,2.0,2.75,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,1.619047619047619,0.9206622874969125,0.0,1.0,2.0,2.0,3.0,2.0,8.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
299,False,684:04-09-2020:0,3,2.3333333333333335,1.1547005383792515,1.2000000000000002,2.0,3.0,3.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3.5,1.6431676725154984,1.5,3.0,3.5,4.0,5.5,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
301,False,536:08-11-2020:0,22,1.7272727272727273,0.9351250581921514,0.0,1.0,2.0,2.0,3.0,3.0,4.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253,2.2094861660079053,1.436344060013628,0.0,1.0,2.0,3.0,5.0,33.0,54.0,63.0,49.0,38.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,False,539:29-06-2020:0,31,1.967741935483871,0.9481164122526282,0.5,1.0,2.0,3.0,3.0,2.0,8.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496,1.8044354838709677,1.22105290046265,0.0,1.0,2.0,3.0,4.0,84.0,131.0,123.0,114.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,False,923:21-12-2020:1,30,1.5666666666666667,1.2228664272317622,0.0,0.0,2.0,3.0,3.0,9.0,4.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465,2.1247311827956987,1.5762006858742759,0.0,1.0,2.0,3.0,5.0,102.0,65.0,103.0,103.0,60.0,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,False,626:23-03-2021:0,9,2.2222222222222223,0.8333333333333334,1.0,2.0,2.0,3.0,3.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,1.6222222222222222,1.3192437380575435,0.0,1.0,1.0,3.0,4.0,11.0,13.0,7.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,False,822:28-01-2021:1,19,2.1052631578947367,0.6578362547106201,1.8,2.0,2.0,2.0,3.0,1.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190,1.8210526315789475,1.8572263974527055,0.0,0.0,2.0,4.0,5.0,82.0,10.0,32.0,8.0,42.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,False,178:04-07-2020:0,40,1.55,1.0365128915546464,0.0,1.0,1.5,2.0,3.0,7.0,13.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820,2.591463414634146,1.583700649085118,0.0,1.0,3.0,4.0,5.0,86.0,138.0,172.0,185.0,136.0,74.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,False,915:10-04-2021:1,4,2.0,1.4142135623730951,0.30000000000000004,1.5,2.5,3.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3.2,1.7511900715418263,0.9,2.25,3.0,4.5,5.549999999999999,1.0,0.0,2.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
308,False,264:28-01-2021:0,36,1.3611111111111112,1.312636992094872,0.0,0.0,1.0,3.0,3.0,15.0,4.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666,1.7297297297297298,1.8432365092683511,0.0,0.0,1.0,3.0,5.75,260.0,98.0,95.0,95.0,45.0,39.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,False,453:28-06-2021:0,4,1.5,0.5773502691896257,1.0,1.0,1.5,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0,0.816496580927726,0.0,0.25,1.0,1.75,2.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,False,327:15-02-2021:0,3,0.6666666666666666,1.1547005383792517,0.0,0.0,0.0,1.0,1.7999999999999998,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.0,1.0954451150103321,0.0,0.0,1.0,2.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
311,False,24:31-10-2020:0,70,1.5142857142857142,1.1388127194310258,0.0,1.0,1.0,3.0,3.0,15.0,25.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2485,1.4672032193158955,1.5933862227156461,0.0,0.0,1.0,2.0,4.0,1062.0,294.0,534.0,247.0,235.0,75.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,False,371:06-06-2020:0,16,2.375,0.8850612031567836,0.75,2.0,3.0,3.0,3.0,1.0,1.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,2.0808823529411766,1.5008893514566304,0.0,1.0,2.0,3.0,5.0,23.0,33.0,26.0,27.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,False,148:25-02-2021:0,4,2.25,1.5,0.45000000000000007,2.25,3.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2.3,1.2516655570345725,0.0,2.25,3.0,3.0,3.0,2.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,False,690:13-02-2021:0,6,2.1666666666666665,1.3291601358251257,0.25,1.5,3.0,3.0,3.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,2.0,1.6431676725154984,0.0,0.0,3.0,3.0,4.0,7.0,2.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
316,False,623:23-05-2021:0,16,2.25,0.4472135954999579,2.0,2.0,2.0,2.25,3.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,0.9044117647058824,0.9259923723435006,0.0,0.0,1.0,2.0,3.0,57.0,43.0,28.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,False,123:04-09-2020:0,11,2.1818181818181817,0.6030226891555273,1.5,2.0,2.0,2.5,3.0,0.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,0.45454545454545453,0.8625867747977266,0.0,0.0,0.0,0.75,2.0,49.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,False,485:26-02-2021:0,11,2.090909090909091,0.8312094145936335,1.0,1.5,2.0,3.0,3.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,1.2878787878787878,1.212310591266516,0.0,0.0,1.0,2.0,3.0,21.0,22.0,9.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,False,510:08-09-2020:0,24,2.375,0.8242255917447338,1.0,2.0,3.0,3.0,3.0,1.0,2.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,1.4933333333333334,1.2683260854708627,0.0,0.0,1.0,2.0,4.0,83.0,80.0,69.0,42.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,False,242:24-02-2021:0,20,1.95,0.998683343734455,0.0,1.0,2.0,3.0,3.0,2.0,4.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210,2.295238095238095,1.9140568380805867,0.0,0.0,2.0,4.0,5.549999999999983,55.0,30.0,31.0,33.0,25.0,25.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,False,621:19-01-2021:0,16,1.25,1.0645812948447542,0.0,0.0,2.0,2.0,2.25,6.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,2.2058823529411766,1.4200555391268304,0.0,2.0,2.0,3.0,4.0,25.0,7.0,56.0,17.0,25.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,False,706:08-05-2021:0,14,1.7142857142857142,1.2666473875533018,0.0,1.0,1.5,3.0,3.0,3.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,2.0761904761904764,1.9149976807338742,0.0,0.0,2.0,3.0,6.0,30.0,20.0,14.0,15.0,14.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,False,866:18-01-2021:1,78,1.2307692307692308,1.1724441882773673,0.0,0.0,1.0,2.0,3.0,28.0,22.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3081,1.6627718273287893,1.6613071766708258,0.0,0.0,1.0,3.0,5.0,1123.0,495.0,512.0,471.0,268.0,153.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,False,125:06-03-2021:0,9,2.111111111111111,1.1666666666666667,0.4,1.0,3.0,3.0,3.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,1.2222222222222223,0.9974715509474418,0.0,0.0,1.0,2.0,3.0,13.0,14.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,False,5:19-06-2021:0,10,1.9,0.8755950357709131,1.0,1.0,2.0,2.75,3.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,1.5636363636363637,1.3019022601368717,0.0,0.0,2.0,2.0,4.0,16.0,10.0,16.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,False,517:02-06-2020:0,50,1.66,1.0806271799472824,0.0,1.0,2.0,3.0,3.0,8.0,16.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1275,2.3545098039215686,1.6583742981891598,0.0,1.0,2.0,4.0,5.0,196.0,237.0,289.0,224.0,184.0,91.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,False,68:04-06-2020:0,8,2.5,1.0690449676496976,0.7000000000000001,2.75,3.0,3.0,3.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,1.5833333333333333,1.2733532783279633,0.0,0.0,2.0,3.0,3.0,12.0,3.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,False,681:22-04-2021:0,14,1.8571428571428572,0.8644378215075664,0.65,1.25,2.0,2.0,3.0,1.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,1.7904761904761906,0.9061248650502154,0.0,1.0,2.0,2.0,3.0,7.0,33.0,42.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
330,False,180:05-11-2020:0,26,2.8461538461538463,0.4640954808922571,2.0,3.0,3.0,3.0,3.0,0.0,1.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351,0.3475783475783476,0.8743903044741544,0.0,0.0,0.0,0.0,3.0,300.0,3.0,25.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,False,782:31-12-2020:1,78,1.2307692307692308,1.1724441882773673,0.0,0.0,1.0,2.0,3.0,28.0,22.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3081,1.6627718273287893,1.6613071766708258,0.0,0.0,1.0,3.0,5.0,1123.0,495.0,512.0,471.0,268.0,153.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,False,164:19-03-2021:0,9,2.6666666666666665,0.5,2.0,2.0,3.0,3.0,3.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,1.3333333333333333,1.02247471629109,0.0,0.0,1.0,2.0,3.0,12.0,12.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,False,787:09-02-2021:1,24,2.2916666666666665,0.954584665735822,1.0,1.75,3.0,3.0,3.0,1.0,5.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,3.216666666666667,2.0437658423320335,0.0,2.0,4.0,5.0,6.0,59.0,14.0,29.0,33.0,71.0,54.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,False,204:04-01-2021:0,25,1.36,0.8103497187428812,1.0,1.0,1.0,1.0,3.0,1.0,18.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325,0.7107692307692308,1.0435165909526989,0.0,0.0,0.0,1.0,3.0,198.0,55.0,47.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
