,col_name,auc,pearsonr
0,1_count_neighbours,0.946569416498994,0.7273562773720773
1,1_mean,0.08436619718309861,-0.31129158633032755
2,1_sd,0.8598189134808853,0.23152832648483415
3,1_percentile_5,0.11691146881287728,-0.24979602037550178
4,1_percentile_25,0.09087525150905436,-0.3233216090942428
5,1_percentile_50,0.133158953722334,-0.2677738770714644
6,1_percentile_75,0.21080482897384306,-0.1892612098391581
7,1_percentile_95,0.5566398390342052,0.05349642118398232
8,1_neighbours_snp_0,0.985533199195171,0.8391488414290569
9,1_neighbours_snp_1,0.9771529175050301,0.808703906124322
10,1_neighbours_snp_2,0.9672635814889337,0.8044541382528718
11,1_neighbours_snp_3,0.9655935613682093,0.7958100060797181
12,1_neighbours_snp_4,0.9652112676056338,0.7852244411077274
13,1_neighbours_snp_5,0.9583702213279678,0.7686459587130514
14,1_neighbours_snp_6,0.9528470824949699,0.7484169858610048
15,1_neighbours_snp_7,0.946569416498994,0.7273562773720773
16,1_neighbours_snp_8,0.946569416498994,0.7273562773720773
17,1_neighbours_snp_9,0.946569416498994,0.7273562773720773
18,1_neighbours_snp_10,0.946569416498994,0.7273562773720773
19,1_neighbours_snp_11,0.946569416498994,0.7273562773720773
20,1_neighbours_snp_12,0.946569416498994,0.7273562773720773
21,1_neighbours_snp_13,0.946569416498994,0.7273562773720773
22,1_neighbours_snp_14,0.946569416498994,0.7273562773720773
23,1_neighbours_snp_15,0.946569416498994,0.7273562773720773
24,2_count_neighbour_matrix,0.946569416498994,0.8205231849506196
25,2_mean,0.9733501006036217,0.7126861192586446
26,2_sd,0.9739134808853118,0.7007893495696292
27,2_percentile_5,0.8325553319919518,0.3763025532021807
28,2_percentile_25,0.9561066398390341,0.5925846947446881
29,2_percentile_50,0.9629879275653923,0.6483636174802755
30,2_percentile_75,0.9661167002012072,0.6899923312962898
31,2_percentile_95,0.9817505030181086,0.7340979445068713
32,2_neighbours_snp_0,0.9288631790744466,0.5030963119966633
33,2_neighbours_snp_1,0.9324748490945673,0.5516922883826689
34,2_neighbours_snp_2,0.9318712273641852,0.5767816491333789
35,2_neighbours_snp_3,0.9308450704225351,0.5992848101363802
36,2_neighbours_snp_4,0.9342354124748491,0.6225076084059207
37,2_neighbours_snp_5,0.9366096579476861,0.6430359060087271
38,2_neighbours_snp_6,0.9370321931589537,0.6618936422504408
39,2_neighbours_snp_7,0.9375553319919517,0.6844915817740027
40,2_neighbours_snp_8,0.9397786720321931,0.7035597917669767
41,2_neighbours_snp_9,0.9415794768611669,0.7237345663494538
42,2_neighbours_snp_10,0.9424245472837022,0.7411925987077208
43,2_neighbours_snp_11,0.9436317907444668,0.757996324771024
44,2_neighbours_snp_12,0.9442756539235413,0.7720233484666351
45,2_neighbours_snp_13,0.945523138832998,0.7852796377270294
46,2_neighbours_snp_14,0.945804828973843,0.7965969292443741
47,2_neighbours_snp_15,0.9460261569416498,0.8066312743553015
48,2_sample_vertex_betweenness,0.9959758551307847,0.7458773004069437
