,mixed,sample_name,1_count_neighbours,1_mean,1_sd,1_percentile_5,1_percentile_25,1_percentile_50,1_percentile_75,1_percentile_95,1_neighbours_snp_0,1_neighbours_snp_1,1_neighbours_snp_2,1_neighbours_snp_3,1_neighbours_snp_4,1_neighbours_snp_5,1_neighbours_snp_6,1_neighbours_snp_7,1_neighbours_snp_8,1_neighbours_snp_9,1_neighbours_snp_10,1_neighbours_snp_11,1_neighbours_snp_12,1_neighbours_snp_13,1_neighbours_snp_14,1_neighbours_snp_15,2_count_neighbour_matrix,2_mean,2_sd,2_percentile_5,2_percentile_25,2_percentile_50,2_percentile_75,2_percentile_95,2_neighbours_snp_0,2_neighbours_snp_1,2_neighbours_snp_2,2_neighbours_snp_3,2_neighbours_snp_4,2_neighbours_snp_5,2_neighbours_snp_6,2_neighbours_snp_7,2_neighbours_snp_8,2_neighbours_snp_9,2_neighbours_snp_10,2_neighbours_snp_11,2_neighbours_snp_12,2_neighbours_snp_13,2_neighbours_snp_14,2_neighbours_snp_15,2_sample_vertex_betweenness
922,False,650:25-04-2021:0,96,4.729166666666667,2.2917663455195734,1.0,3.0,5.0,7.0,8.0,3.0,8.0,16.0,34.0,46.0,57.0,69.0,81.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,4656,5.783719931271477,3.394859511093556,0.0,3.0,6.0,8.0,12.0,267.0,585.0,936.0,1295.0,1701.0,2202.0,2680.0,3194.0,3640.0,4002.0,4242.0,4406.0,4514.0,4599.0,4648.0,4656.0,0.0
923,False,272:31-01-2021:0,42,4.404761904761905,2.6783642970629757,1.0,2.0,4.0,7.0,8.0,0.0,7.0,16.0,19.0,23.0,24.0,28.0,34.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,903,5.197120708748615,3.925429138041566,0.0,2.0,5.0,8.0,12.0,121.0,222.0,304.0,356.0,408.0,471.0,565.0,639.0,723.0,761.0,801.0,833.0,859.0,891.0,898.0,903.0,0.0
924,False,27:09-01-2021:0,22,7.045454545454546,1.785584410861522,6.0,6.25,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,9.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,253,2.794466403162055,2.120676978018324,0.0,1.0,2.0,4.0,7.399999999999977,30.0,82.0,134.0,163.0,212.0,220.0,236.0,240.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,0.0
925,False,525:17-05-2020:0,111,5.792792792792793,2.106773134082794,2.0,5.0,6.0,8.0,8.0,3.0,5.0,10.0,18.0,27.0,38.0,62.0,82.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,6216,6.007722007722008,3.0782665176363238,1.0,4.0,7.0,8.0,10.0,292.0,665.0,1114.0,1545.0,1959.0,2417.0,3027.0,3848.0,4817.0,5511.0,5959.0,6094.0,6216.0,6216.0,6216.0,6216.0,0.0
926,False,20:29-06-2020:0,118,5.47457627118644,2.448484144372615,1.0,3.25,6.0,8.0,8.0,1.0,12.0,18.0,30.0,43.0,49.0,62.0,83.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,7021,7.064520723543655,3.7058084098349995,1.0,4.0,7.0,10.0,13.0,293.0,616.0,954.0,1414.0,1836.0,2345.0,3036.0,3706.0,4429.0,5094.0,5629.0,6052.0,6510.0,6841.0,6983.0,6999.0,0.0
927,False,622:10-08-2020:0,2,6.0,2.8284271247461903,4.2,5.0,6.0,7.0,7.8,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,5.666666666666667,2.0816659994661326,4.1,4.5,5.0,6.5,7.699999999999999,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.5
928,False,659:24-07-2020:0,31,5.451612903225806,2.5927939843268093,1.0,3.0,7.0,7.5,8.0,0.0,3.0,7.0,10.0,11.0,11.0,14.0,23.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,496,6.078629032258065,3.8935153205032864,0.0,2.75,7.0,8.0,13.0,32.0,79.0,124.0,159.0,182.0,199.0,241.0,325.0,394.0,410.0,414.0,428.0,456.0,486.0,496.0,496.0,0.0
929,False,367:17-04-2021:0,41,3.731707317073171,2.520162596380464,1.0,1.0,3.0,5.0,8.0,2.0,11.0,15.0,23.0,24.0,31.0,32.0,37.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,861,4.664343786295006,2.5581596205992017,1.0,3.0,4.0,6.0,9.0,32.0,84.0,204.0,302.0,451.0,535.0,653.0,710.0,793.0,836.0,855.0,861.0,861.0,861.0,861.0,861.0,0.0
930,False,445:20-05-2021:0,3,7.333333333333333,1.1547005383792515,6.2,7.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6,6.0,1.7888543819998317,4.0,4.5,6.0,7.5,8.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.5
931,False,707:21-11-2020:0,152,5.427631578947368,1.9585167170378444,2.0,4.0,6.0,7.0,8.0,0.0,7.0,14.0,25.0,48.0,72.0,97.0,128.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,11628,5.192552459580323,3.6077079243062906,0.0,2.0,5.0,8.0,12.0,1053.0,2231.0,3352.0,4385.0,5427.0,6474.0,7471.0,8451.0,9191.0,9896.0,10564.0,11031.0,11340.0,11551.0,11624.0,11628.0,0.0
932,False,827:29-05-2021:1,40,5.125,1.539022333687768,2.95,4.0,5.0,6.0,8.0,0.0,0.0,2.0,7.0,12.0,23.0,34.0,37.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,820,4.178048780487805,2.123766575328378,1.0,3.0,4.0,6.0,8.0,33.0,94.0,177.0,318.0,464.0,598.0,702.0,770.0,803.0,815.0,820.0,820.0,820.0,820.0,820.0,820.0,0.10023442818541071
933,False,442:30-09-2020:0,248,4.504032258064516,2.6480425646232386,0.0,2.0,5.0,7.0,8.0,27.0,44.0,63.0,94.0,115.0,143.0,173.0,208.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,30876,7.615915273999223,4.2698913476751175,1.0,4.0,8.0,11.0,15.0,1449.0,2943.0,4538.0,6238.0,8060.0,10246.0,12461.0,14879.0,17557.0,20034.0,22417.0,24652.0,26382.0,27895.0,29140.0,30192.0,0.3244501587116568
