,mixed,sample_name,1_count_neighbours,1_mean,1_sd,1_percentile_5,1_percentile_25,1_percentile_50,1_percentile_75,1_percentile_95,1_neighbours_snp_0,1_neighbours_snp_1,1_neighbours_snp_2,1_neighbours_snp_3,1_neighbours_snp_4,1_neighbours_snp_5,1_neighbours_snp_6,1_neighbours_snp_7,1_neighbours_snp_8,1_neighbours_snp_9,1_neighbours_snp_10,1_neighbours_snp_11,1_neighbours_snp_12,1_neighbours_snp_13,1_neighbours_snp_14,1_neighbours_snp_15,2_count_neighbour_matrix,2_mean,2_sd,2_percentile_5,2_percentile_25,2_percentile_50,2_percentile_75,2_percentile_95,2_neighbours_snp_0,2_neighbours_snp_1,2_neighbours_snp_2,2_neighbours_snp_3,2_neighbours_snp_4,2_neighbours_snp_5,2_neighbours_snp_6,2_neighbours_snp_7,2_neighbours_snp_8,2_neighbours_snp_9,2_neighbours_snp_10,2_neighbours_snp_11,2_neighbours_snp_12,2_neighbours_snp_13,2_neighbours_snp_14,2_neighbours_snp_15,2_sample_vertex_betweenness
13,False,179:07-02-2021:0,12,1.8333333333333333,0.5773502691896257,1.1,2.0,2.0,2.0,2.0,1.0,1.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,78,0.28205128205128205,0.70060152072522,0.0,0.0,0.0,0.0,2.0,67.0,67.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,0.0
14,False,100:06-05-2021:0,5,1.4,0.8944271909999159,0.2,1.0,2.0,2.0,2.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,15,0.6666666666666666,0.816496580927726,0.0,0.0,0.0,1.0,2.0,8.0,12.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,0.0
16,False,537:23-09-2020:0,7,0.8571428571428571,0.6900655593423543,0.0,0.5,1.0,1.0,1.6999999999999993,2.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,28,0.42857142857142855,0.5727497953228163,0.0,0.0,0.0,1.0,1.0,17.0,27.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,0.0
19,False,723:12-12-2020:0,2,0.5,0.7071067811865476,0.05,0.25,0.5,0.75,0.95,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,0.6666666666666666,0.5773502691896257,0.1,0.5,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.5
20,False,624:02-06-2020:0,5,1.2,0.8366600265340756,0.2,1.0,1.0,2.0,2.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,15,1.2,0.6761234037828133,0.0,1.0,1.0,2.0,2.0,2.0,10.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,0.5
21,False,758:01-05-2021:1,2,0.5,0.7071067811865476,0.05,0.25,0.5,0.75,0.95,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,0.6666666666666666,0.5773502691896257,0.1,0.5,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.5
23,False,341:02-10-2020:0,8,0.5,0.7559289460184544,0.0,0.0,0.0,1.0,1.6499999999999995,5.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,36,0.7777777777777778,0.9292427365828928,0.0,0.0,0.5,1.0,2.25,18.0,28.0,34.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,0.0
24,False,99:21-03-2021:0,9,1.5555555555555556,0.5270462766947299,1.0,1.0,2.0,2.0,2.0,0.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,45,1.4222222222222223,0.8657337636334564,0.0,1.0,1.0,2.0,3.0,6.0,25.0,40.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,0.5
25,False,182:18-01-2021:0,5,1.8,0.4472135954999579,1.2000000000000002,2.0,2.0,2.0,2.0,0.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,15,0.8666666666666667,0.8338093878327919,0.0,0.0,1.0,1.5,2.0,6.0,11.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,0.5
26,False,330:15-12-2020:0,3,1.6666666666666667,0.5773502691896257,1.1,1.5,2.0,2.0,2.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6,1.5,0.5477225575051661,1.0,1.0,1.5,2.0,2.0,0.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.5
27,False,359:26-01-2021:0,7,1.5714285714285714,0.7867957924694432,0.30000000000000004,1.5,2.0,2.0,2.0,1.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,28,0.7857142857142857,0.9567360740266437,0.0,0.0,0.0,2.0,2.0,16.0,18.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,0.0
28,False,722:01-05-2021:0,15,1.5333333333333334,0.5163977794943222,1.0,1.0,2.0,2.0,2.0,0.0,7.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,120,0.85,0.8265550661092849,0.0,0.0,1.0,1.0,2.0,47.0,95.0,116.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,0.0
29,False,455:17-04-2021:0,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,0.6666666666666666,0.5773502691896257,0.1,0.5,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.5
30,False,36:10-02-2021:0,14,1.6428571428571428,0.744946343668492,0.0,2.0,2.0,2.0,2.0,2.0,3.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,105,2.085714285714286,1.5386950372255113,0.0,0.0,2.0,4.0,4.0,27.0,34.0,66.0,74.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,0.0
31,False,216:04-01-2021:0,25,0.88,0.7810249675906654,0.0,0.0,1.0,1.0,2.0,9.0,19.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,325,0.8553846153846154,1.0366777969556669,0.0,0.0,1.0,1.0,3.0,153.0,258.0,295.0,316.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,0.0
32,False,334:20-05-2021:0,8,1.875,0.3535533905932738,1.35,2.0,2.0,2.0,2.0,0.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,36,0.4722222222222222,0.8101538164751224,0.0,0.0,0.0,1.0,2.0,26.0,29.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,0.0
35,False,252:19-10-2020:0,20,1.85,0.36634754853252327,1.0,2.0,2.0,2.0,2.0,0.0,3.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,210,0.43333333333333335,0.9473374086719147,0.0,0.0,0.0,0.0,3.0,171.0,174.0,194.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,0.0
36,True,547+761,151,0.7615894039735099,0.8141139090776194,0.0,0.0,1.0,1.0,2.0,72.0,115.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,11476,5.814133844545138,5.050581169694249,0.0,2.0,5.0,8.0,16.0,1156.0,2440.0,3710.0,4791.0,5665.0,6602.0,7368.0,8097.0,8626.0,9049.0,9462.0,9778.0,10079.0,10336.0,10550.0,10745.0,1.0
37,False,719:19-02-2021:0,17,1.0588235294117647,0.8269362305593853,0.0,0.0,1.0,2.0,2.0,5.0,11.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,153,1.1568627450980393,0.9673461189935526,0.0,0.0,1.0,2.0,3.0,42.0,102.0,142.0,149.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,0.0
38,False,78:19-11-2020:0,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.5
39,False,614:11-03-2020:0,7,0.5714285714285714,0.7867957924694432,0.0,0.0,0.0,1.0,1.6999999999999993,4.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,28,1.0,0.9428090415820634,0.0,0.0,1.0,2.0,2.6499999999999986,10.0,20.0,26.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,0.5
40,False,373:13-04-2021:0,2,1.5,0.7071067811865476,1.05,1.25,1.5,1.75,1.95,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,1.3333333333333333,0.5773502691896257,1.0,1.0,1.0,1.5,1.9,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.5
41,False,32:02-06-2020:0,9,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,45,0.4,0.8090398349558906,0.0,0.0,0.0,0.0,2.0,36.0,36.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,0.5
44,True,35+934,124,1.2016129032258065,0.6112740089178458,0.0,1.0,1.0,2.0,2.0,13.0,86.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,7750,6.210193548387097,6.113738864626892,0.0,1.0,4.0,10.0,18.0,1118.0,2272.0,2905.0,3439.0,3977.0,4433.0,4849.0,5174.0,5457.0,5746.0,6007.0,6255.0,6443.0,6639.0,6840.0,6988.0,0.4181563462990638
47,False,653:10-08-2020:0,43,0.9767441860465116,0.8588023802011745,0.0,0.0,1.0,2.0,2.0,16.0,28.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,946,1.7885835095137421,1.3075752841448984,0.0,1.0,2.0,3.0,4.0,184.0,412.0,677.0,840.0,926.0,945.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,0.6247666276373053
48,False,799:21-06-2021:1,6,1.6666666666666667,0.816496580927726,0.5,2.0,2.0,2.0,2.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,21,0.47619047619047616,0.8728715609439694,0.0,0.0,0.0,0.0,2.0,16.0,16.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0
49,False,356:14-01-2021:0,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,0.6666666666666666,0.5773502691896257,0.1,0.5,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.5
50,False,718:20-06-2021:0,6,0.6666666666666666,0.816496580927726,0.0,0.0,0.5,1.0,1.75,3.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,21,1.0,0.9486832980505138,0.0,0.0,1.0,1.0,3.0,7.0,16.0,19.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0
51,False,397:01-10-2020:0,3,1.3333333333333333,0.5773502691896257,1.0,1.0,1.0,1.5,1.9,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6,1.6666666666666667,0.816496580927726,1.0,1.0,1.5,2.0,2.75,0.0,3.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.5
52,False,221:06-02-2021:0,3,1.3333333333333333,0.5773502691896257,1.0,1.0,1.0,1.5,1.9,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6,1.3333333333333333,0.816496580927726,0.25,1.0,1.5,2.0,2.0,1.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.5
54,False,73:25-06-2021:0,2,0.5,0.7071067811865476,0.05,0.25,0.5,0.75,0.95,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,0.3333333333333333,0.5773502691896258,0.0,0.0,0.0,0.5,0.8999999999999999,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0
55,False,107:08-08-2020:0,28,1.3571428571428572,0.5587211398983505,1.0,1.0,1.0,2.0,2.0,1.0,17.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,406,0.7118226600985221,0.6836417573726196,0.0,0.0,1.0,1.0,2.0,170.0,353.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,0.0
57,False,571:18-12-2020:0,7,0.42857142857142855,0.7867957924694431,0.0,0.0,0.0,0.5,1.6999999999999993,5.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,28,0.6785714285714286,0.8189230248533257,0.0,0.0,0.0,1.0,2.0,15.0,22.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,0.5
58,False,697:21-07-2020:0,41,0.9024390243902439,0.8308091853362145,0.0,0.0,1.0,2.0,2.0,16.0,29.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,861,1.6167247386759582,1.1956895275263237,0.0,1.0,2.0,2.0,4.0,184.0,410.0,662.0,796.0,861.0,861.0,861.0,861.0,861.0,861.0,861.0,861.0,861.0,861.0,861.0,861.0,0.4680926207766302
59,False,853:06-01-2021:1,51,1.4705882352941178,0.5780291057194469,1.0,1.0,2.0,2.0,2.0,2.0,25.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,1326,0.8205128205128205,0.8043664101156281,0.0,0.0,1.0,1.0,2.0,535.0,1063.0,1292.0,1326.0,1326.0,1326.0,1326.0,1326.0,1326.0,1326.0,1326.0,1326.0,1326.0,1326.0,1326.0,1326.0,0.24886047050365478
61,False,813:20-04-2021:1,19,0.631578947368421,0.6839855680567695,0.0,0.0,1.0,1.0,2.0,9.0,17.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,190,1.263157894736842,1.128847577507354,0.0,0.0,1.0,2.0,3.0,53.0,125.0,162.0,181.0,189.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,0.0
62,False,593:04-06-2021:0,8,0.75,0.4629100498862757,0.0,0.75,1.0,1.0,1.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,36,0.3333333333333333,0.4780914437337575,0.0,0.0,0.0,1.0,1.0,24.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,0.0
65,False,886:06-01-2021:1,15,1.8,0.560611910581388,0.7000000000000001,2.0,2.0,2.0,2.0,1.0,2.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,120,1.7666666666666666,1.6486986634655725,0.0,0.0,2.0,3.25,4.0,49.0,51.0,78.0,90.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,0.0
66,False,228:28-01-2021:0,17,1.588235294117647,0.5072996561958923,1.0,1.0,2.0,2.0,2.0,0.0,7.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,153,1.0130718954248366,0.7693719935985996,0.0,0.0,1.0,2.0,2.0,44.0,107.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,0.0
67,False,541:15-05-2021:0,22,1.5909090909090908,0.5032362797401965,1.0,1.0,2.0,2.0,2.0,0.0,9.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,253,1.1818181818181819,0.7443873683187767,0.0,1.0,1.0,2.0,2.0,51.0,156.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,0.0
69,False,66:07-06-2021:0,23,1.6521739130434783,0.48698475355767396,1.0,1.0,2.0,2.0,2.0,0.0,8.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,276,1.3007246376811594,0.8312965887367293,0.0,1.0,1.0,2.0,3.0,51.0,157.0,261.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,0.0
70,False,897:20-01-2021:1,50,1.48,0.5436085025840128,1.0,1.0,1.5,2.0,2.0,1.0,25.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1275,0.7819607843137255,0.7659272184453483,0.0,0.0,1.0,1.0,2.0,524.0,1048.0,1256.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,0.0
71,False,933:25-12-2020:1,65,0.8615384615384616,0.7474314993053518,0.0,0.0,1.0,1.0,2.0,23.0,51.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,2145,1.5118881118881118,1.3361972057109825,0.0,0.0,1.0,2.0,4.0,563.0,1205.0,1689.0,1961.0,2080.0,2129.0,2145.0,2145.0,2145.0,2145.0,2145.0,2145.0,2145.0,2145.0,2145.0,2145.0,0.4291422633762133
72,False,945:20-11-2020:1,63,0.9841269841269841,0.8326418021644875,0.0,0.0,1.0,2.0,2.0,22.0,42.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,2016,1.1403769841269842,1.1790717031366245,0.0,0.0,1.0,2.0,4.0,757.0,1392.0,1706.0,1910.0,2016.0,2016.0,2016.0,2016.0,2016.0,2016.0,2016.0,2016.0,2016.0,2016.0,2016.0,2016.0,0.0
73,False,251:14-06-2021:0,6,0.6666666666666666,0.816496580927726,0.0,0.0,0.5,1.0,1.75,3.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,21,1.0,0.9486832980505138,0.0,0.0,1.0,1.0,3.0,7.0,16.0,19.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0
74,False,613:08-06-2021:0,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10,0.4,0.5163977794943222,0.0,0.0,0.0,1.0,1.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
76,False,316:15-05-2021:0,23,1.4782608695652173,0.6653478391304605,0.10000000000000009,1.0,2.0,2.0,2.0,2.0,10.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,276,1.2318840579710144,0.8026307206812427,0.0,1.0,1.0,2.0,2.0,55.0,166.0,267.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,0.0
