,col_name,auc,pearsonr
0,1_count_neighbours,0.9631331168831169,0.8107876777530615
1,1_mean,0.19108766233766233,-0.25320980258636694
2,1_sd,0.5426785714285715,0.14752048046392705
3,1_percentile_5,0.26623376623376627,-0.1902310833238746
4,1_percentile_25,0.23538961038961037,-0.25576392442921875
5,1_percentile_50,0.1767045454545455,-0.3334860800949493
6,1_percentile_75,0.5131655844155845,0.0075333933520373
7,1_percentile_95,0.5758766233766234,0.08337698255701885
8,1_neighbours_snp_0,0.9766558441558442,0.836182278350549
9,1_neighbours_snp_1,0.9631331168831169,0.8107876777530615
10,1_neighbours_snp_2,0.9631331168831169,0.8107876777530615
11,1_neighbours_snp_3,0.9631331168831169,0.8107876777530615
12,1_neighbours_snp_4,0.9631331168831169,0.8107876777530615
13,1_neighbours_snp_5,0.9631331168831169,0.8107876777530615
14,1_neighbours_snp_6,0.9631331168831169,0.8107876777530615
15,1_neighbours_snp_7,0.9631331168831169,0.8107876777530615
16,1_neighbours_snp_8,0.9631331168831169,0.8107876777530615
17,1_neighbours_snp_9,0.9631331168831169,0.8107876777530615
18,1_neighbours_snp_10,0.9631331168831169,0.8107876777530615
19,1_neighbours_snp_11,0.9631331168831169,0.8107876777530615
20,1_neighbours_snp_12,0.9631331168831169,0.8107876777530615
21,1_neighbours_snp_13,0.9631331168831169,0.8107876777530615
22,1_neighbours_snp_14,0.9631331168831169,0.8107876777530615
23,1_neighbours_snp_15,0.9631331168831169,0.8107876777530615
24,2_count_neighbour_matrix,0.9631331168831169,0.805138545333086
25,2_mean,0.9814123376623377,0.8425203279834622
26,2_sd,0.9936525974025974,0.8829314601490533
27,2_percentile_5,0.42288961038961037,-0.07247582227513298
28,2_percentile_25,0.6901136363636364,0.3498427509708881
29,2_percentile_50,0.9462012987012987,0.7420039008292529
30,2_percentile_75,0.9594155844155844,0.843456497090808
31,2_percentile_95,0.9914772727272727,0.8785167457338844
32,2_neighbours_snp_0,0.9434415584415584,0.7566934933158672
33,2_neighbours_snp_1,0.9495292207792208,0.7751461417876283
34,2_neighbours_snp_2,0.9545941558441559,0.782017774500168
35,2_neighbours_snp_3,0.958392857142857,0.793377794484975
36,2_neighbours_snp_4,0.9600649350649351,0.8020831607672818
37,2_neighbours_snp_5,0.961314935064935,0.8071045503588332
38,2_neighbours_snp_6,0.9618668831168832,0.8112630718052737
39,2_neighbours_snp_7,0.9624837662337663,0.8170460003008738
40,2_neighbours_snp_8,0.9625487012987013,0.822999294163489
41,2_neighbours_snp_9,0.9626461038961039,0.8265543729463275
42,2_neighbours_snp_10,0.9626461038961039,0.8276826521452888
43,2_neighbours_snp_11,0.9627922077922078,0.8282261920895635
44,2_neighbours_snp_12,0.9629383116883118,0.8266710763939875
45,2_neighbours_snp_13,0.9629383116883118,0.8250706832804302
46,2_neighbours_snp_14,0.9629383116883118,0.8239899724028492
47,2_neighbours_snp_15,0.9630357142857143,0.8221362983771513
48,2_sample_vertex_betweenness,1.0,0.6129480712267308
